name,metal,date_added,url,rating,edition,authors,artists,pages,price,ratings_count,setting
Undermountain: Halaster's Lost Apprentice (4e),Gold seller,11/12/2013,https://www.dmsguild.com/product/120835/Undermountain-Halasters-Lost-Apprentice-4e?filters=45471_0_0_0_0_0_0_0,4.3,4th Edition,['Erik Scott de Bie'],"['Francis Tsai', 'Arnie Swekel', 'Steve Prescott', 'Jason A. Engle', 'Eric L. Williams', 'Amelia Stoner', 'Vincent Dutrait', 'Dave Allsop', 'Chippy', 'Michael Komarck', 'Ron Lemen', 'Jeremy Jarvis', 'Gonzalo Flores', 'Doug Kovacs', 'Goran Josic', 'Kieran Yanner', 'Matt Cavotta', 'Warren Mah']",56,4.99,10,Forgotten Realms
Primal Power (4e),Electrum seller,1/13/2015,https://www.dmsguild.com/product/142736/Primal-Power-4e?filters=45471_0_0_0_0_0_0_0,5,4th Edition,"['Logan Bonner', 'Rob Heinsoo', 'Mike Mearls', 'Robert J. Schwalb']","['Steve Argyle', 'Ralph Beisner', 'Eric Belisle', 'Kerem Beyit', 'Mitch Cotie', 'Brian ""Chippy"" Dugan', 'Jesper Ejsing', 'Jason Engle', 'Tomas Giorello', 'Howard Lyon', 'Warren Mahy', 'Raven Mimura', 'James Nelson', ""William O'Connor"", 'Héctor Ortiz', 'Wayne Reynolds']",160,14.99,2,No Setting
Player's Option: Heroes of the Elemental Chaos (4e),Electrum seller,5/12/2015,https://www.dmsguild.com/product/149133/Players-Option-Heroes-of-the-Elemental-Chaos-4e?filters=45471_0_0_0_0_0_0_0,5,4th Edition,"['Richard Baker', 'Jeremy Crawford', 'Miranda Horner', ""Tanis O'Connor""]","['Dave Allsop', 'Mark Behm', 'Zoltan Boros', 'Anna Christenson']",160,14.99,1,No Setting
Vor Rukoth: An Ancient Ruins Adventure Site (4e),Electrum seller,11/17/2015,https://www.dmsguild.com/product/166071/Vor-Rukoth-An-Ancient-Ruins-Adventure-Site-4e?filters=45471_0_0_0_0_0_0_0,3.5,4th Edition,"['Greg Bilsland', 'Andy Collins', 'Christopher Perkins', 'Peter Schaefer']","['Yasuyo Dunnett', 'Jason Engle', 'Warren Mahy', 'Jon Schindehette']",32,6.99,4,Nentir Vale
LC3 Night Watch in the Living City (2e),Electrum seller,2/21/2017,https://www.dmsguild.com/product/16826/LC3-Night-Watch-in-the-Living-City-2e?filters=45471_0_0_0_0_0_0_0,5,2nd Edition,"['Walter M. Baas', 'Kira Glass']","['Robin Wood', 'Kevin Ward']",32,4.99,6,Forgotten Realms
Book of Lairs [Forgotten Realms] (2e),Gold seller,10/29/2013,https://www.dmsguild.com/product/16846/Book-of-Lairs-Forgotten-Realms-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,"['Nicky Rea', 'Sam Witt']","['Larry Elmore', 'Valerie Valusek']",96,9.99,8,Forgotten Realms
The Sword of the Dales (2e),Gold seller,10/1/2013,https://www.dmsguild.com/product/16849/The-Sword-of-the-Dales-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,['Jim Butler'],"['Bruce Eagle', 'Elizabeth Danforth']",32,4.99,6,Forgotten Realms
ALQ1 Golden Voyages (2e),Gold seller,4/1/2014,https://www.dmsguild.com/product/16874/ALQ1-Golden-Voyages-2e?filters=45471_0_0_0_0_0_0_0,4.1,2nd Edition,['David Cook'],[],139,9.99,7,Al-Qadim
Monstrous Compendium - Mystara Appendix (2e),Gold seller,5/21/2013,https://www.dmsguild.com/product/16911/Monstrous-Compendium--Mystara-Appendix-2e?filters=45471_0_0_0_0_0_0_0,4.8,2nd Edition,"['John Nephew', 'Teeuwynn Woodruff', 'John Terra', 'Skip Williams']","['Jeff Easley', 'Arnie Swekel']",128,5.99,12,Mystara
Battlesystem Skirmishes (2e),Silver seller,1/28/2022,https://www.dmsguild.com/product/16937/Battlesystem-Skirmishes-2e?filters=45471_0_0_0_0_0_0_0,4,2nd Edition,['Bruce Nesmith'],[],120,4.99,2,No Setting
DMGR5 Creative Campaigning (2e),Gold seller,6/4/2013,https://www.dmsguild.com/product/16940/DMGR5-Creative-Campaigning-2e?filters=45471_0_0_0_0_0_0_0,4.4,2nd Edition,"['Tony Pryor', 'Tony Herring', 'Jonathan Tweet', 'Norm Ritchie']","['Ken Frank', 'Keith Parkinson', 'Larry Elmore', 'Jeff Easley', 'John Lakey', 'Laura Lakey']",128,7.99,5,No Setting
Havens of the Great Bay (2e),Electrum seller,7/25/2017,https://www.dmsguild.com/product/16959/Havens-of-the-Great-Bay-2e?filters=45471_0_0_0_0_0_0_0,4.8,2nd Edition,"['Anne Brown', 'Ed Stark']","['Dee Barnett', 'Karen S. Boomgarden', 'Don Danowski', 'Dave LaForce']",96,4.99,9,Birthright
AC8 3-D Dragon Tiles featuring The Revenge of Rusak (Basic),Electrum seller,7/4/2017,https://www.dmsguild.com/product/16971/AC8-3D-Dragon-Tiles-featuring-The-Revenge-of-Rusak-Basic?filters=45471_0_0_0_0_0_0_0,4,Basic/Expert,"['David ""Zeb"" Cook']","['Dennis Kauth', 'Marsha Kauth']",16,4.99,7,Mystara
M2 Vengeance of Alphaks (Basic),Electrum seller,9/6/2016,https://www.dmsguild.com/product/17118/M2-Vengeance-of-Alphaks-Basic?filters=45471_0_0_0_0_0_0_0,4,Basic/Expert,['Skip Williams'],"['Jeff Easley', 'Mark Nelson']",32,4.99,1,Known World
DDA4 The Dymrak Dread (Basic),Electrum seller,10/11/2016,https://www.dmsguild.com/product/17143/DDA4-The-Dymrak-Dread-Basic?filters=45471_0_0_0_0_0_0_0,3.6,Basic/Expert,['John Nephew'],"['Jeff Easley', 'Tom Baxa']",16,4.99,7,Known World
HWR1 Sons of Azca (Basic),Electrum seller,10/4/2016,https://www.dmsguild.com/product/17148/HWR1-Sons-of-Azca-Basic?filters=45471_0_0_0_0_0_0_0,4.5,Basic/Expert,['John Nephew'],"['Fred Fields', 'Karl Waller']",96,4.99,6,No Setting
The Knight of Newts (Basic),Electrum seller,11/15/2016,https://www.dmsguild.com/product/17152/The-Knight-of-Newts-Basic?filters=45471_0_0_0_0_0_0_0,4,Basic/Expert,"['Dale ""Slade"" Henson']","['Dave Dorman', 'Robin Raab', 'Dave Simons', 'Karl Waller']",16,4.99,4,Thunder Rift
The Goblin's Lair (Basic),Electrum seller,1/24/2017,https://www.dmsguild.com/product/17156/The-Goblins-Lair-Basic?filters=45471_0_0_0_0_0_0_0,2,Basic/Expert,['Graeme Davis'],"['Jeff Easley', 'Robin Raab', 'Terry Dykstra']",50,4.99,9,Thunder Rift
DSR4 Valley of Dust and Fire (2e),Gold seller,11/11/2014,https://www.dmsguild.com/product/17187/DSR4-Valley-of-Dust-and-Fire-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,['L. Richard Baker III'],"['Brom', 'Tom Baxa']",96,9.99,8,Dark Sun
Defilers and Preservers: The Wizards of Athas (2e),Gold seller,10/14/2014,https://www.dmsguild.com/product/17207/Defilers-and-Preservers-The-Wizards-of-Athas-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,['Nicky Rea'],"['Maren', 'John T. Snyder', 'David C. Sutherland', 'III']",98,9.99,5,Dark Sun
Reverse Dungeon (2e),Electrum seller,8/1/2017,https://www.dmsguild.com/product/17286/Reverse-Dungeon-2e?filters=45471_0_0_0_0_0_0_0,5,2nd Edition,"['John D. Rateliff', 'Bruce R. Cordell']","['Wayne Reynolds', 'Dennis Cramer']",96,4.99,2,No Setting
GA2 Swamplight (2e),Gold seller,4/15/2014,https://www.dmsguild.com/product/17312/GA2-Swamplight-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,['Jean Rabe'],"['Jennell Jaquays', 'Terry Dykstra']",36,4.99,12,Known World
S6 Labyrinth of Madness (2e),Gold seller,8/6/2013,https://www.dmsguild.com/product/17327/S6-Labyrinth-of-Madness-2e?filters=45471_0_0_0_0_0_0_0,4.2,2nd Edition,['Monte Cook'],"['Jeff Easley', 'Dan Frazier']",80,4.99,14,No Setting
OA3 Ochimo The Spirit Warrior (1e),Gold seller,9/9/2014,https://www.dmsguild.com/product/17331/OA3-Ochimo-The-Spirit-Warrior-1e?filters=45471_0_0_0_0_0_0_0,4.7,1st Edition,['Jeff Grubb'],"['Jeff Easley', 'Jim Holloway']",48,4.99,6,Oriental Adventures
OA4 Blood of the Yakuza (1e),Electrum seller,11/18/2014,https://www.dmsguild.com/product/17333/OA4-Blood-of-the-Yakuza-1e?filters=45471_0_0_0_0_0_0_0,4.8,1st Edition,"['David ""Zeb"" Cook']","['Jeff Easley', 'Richard Bennett']",64,4.99,5,Oriental Adventures
Bad Light (3.5),Electrum seller,2/9/2016,https://www.dmsguild.com/product/173435/Bad-Light-35?filters=45471_0_0_0_0_0_0_0,4.7,3rd Edition (d20 System),['Owen K.C. Stephens'],"['Cynthia Fliege', 'Sean Glenn', 'Dennis Kauth', 'Robert Lazzaretti']",8,,3,No Setting
Poor Wizard's Almanac III & Book of Facts,Silver seller,2/4/2022,https://www.dmsguild.com/product/17348/Poor-Wizards-Almanac-III--Book-of-Facts?filters=45471_0_0_0_0_0_0_0,4,1st Edition,[],[],,4.95,3,No Setting
DLR3 Unsung Heroes (2e),Electrum seller,3/28/2017,https://www.dmsguild.com/product/17380/DLR3-Unsung-Heroes-2e?filters=45471_0_0_0_0_0_0_0,3.7,2nd Edition,['Tim Beach'],['Robh Ruppel'],64,2.99,3,Dragonlance
Warriors of Heaven (2e),Gold seller,11/19/2013,https://www.dmsguild.com/product/17387/Warriors-of-Heaven-2e?filters=45471_0_0_0_0_0_0_0,4.4,2nd Edition,['Christopher Perkins'],"['Brom', 'Hannibal King']",98,9.99,12,No Setting
WG11 Puppets (2e),Electrum seller,11/8/2016,https://www.dmsguild.com/product/17414/WG11-Puppets-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,"['Vince Garcia', 'Bruce Rabe']","['Clyde Caldwell', 'Allen Nunis']",32,4.99,4,Greyhawk
The Eye of the Sun (3.5),Electrum seller,2/16/2016,https://www.dmsguild.com/product/174200/The-Eye-of-the-Sun-35?filters=45471_0_0_0_0_0_0_0,5,3rd Edition (d20 System),['Eric Cagle'],"['Cynthia Fliege', 'Sean Glenn', 'Robert Lazzaretti']",9,,3,No Setting
WGS2 Howl from the North (2e),Electrum seller,2/14/2017,https://www.dmsguild.com/product/17427/WGS2-Howl-from-the-North-2e?filters=45471_0_0_0_0_0_0_0,4,2nd Edition,['Slade Henson'],"['Jeff Starlind', 'Ken Frank']",64,4.99,4,Greyhawk
Castle Sites (2e),Electrum seller,8/20/2013,https://www.dmsguild.com/product/17464/Castle-Sites-2e?filters=45471_0_0_0_0_0_0_0,4.7,2nd Edition,"['Kevin Melka', 'Sam Witt']","['Dennis Kauth', 'David O. Miller', 'Eric Olsen']",98,9.99,6,No Setting
The Evil Eye (2e),Electrum seller,8/26/2014,https://www.dmsguild.com/product/17512/The-Evil-Eye-2e?filters=45471_0_0_0_0_0_0_0,4.8,2nd Edition,['Steve Kurtz'],"['Jeff Easley', 'Mark A. Nelson', 'David C. Sutherland', 'III']",76,4.95,8,Ravenloft
Death Unchained (2e),Electrum seller,7/22/2014,https://www.dmsguild.com/product/17516/Death-Unchained-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,['Lisa Smedman'],"['John Dollar', 'Fred Fields', 'Dennis Kauth', 'Greg Kerkman', 'Robert Lazzaretti', 'David C. Sutherland', 'III']",70,4.99,5,Ravenloft
Servants of Darkness (2e),Electrum seller,2/28/2017,https://www.dmsguild.com/product/17520/Servants-of-Darkness-2e?filters=45471_0_0_0_0_0_0_0,4,2nd Edition,"['Kevin Melka', 'Steve Miller']","['Alan Pollack', 'Diana Sharples', 'Mark Nelson']",64,4.99,2,Ravenloft
The Dungeon of Death (2e),Gold seller,10/15/2013,https://www.dmsguild.com/product/17536/The-Dungeon-of-Death-2e?filters=45471_0_0_0_0_0_0_0,4,2nd Edition,['Jason Carl'],"['Jeff Easley', 'Ned Cameron']",36,4.99,10,Forgotten Realms
FMQ1 City of Gold (2e),Electrum seller,2/21/2017,https://www.dmsguild.com/product/17555/FMQ1-City-of-Gold-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,"['John Nephew', 'Jonathan Tweet']","['Robh Ruppel', 'Valerie Valusek']",96,4.99,3,Forgotten Realms
"Temple, Tower & Tomb (2e)",Electrum seller,4/26/2016,https://www.dmsguild.com/product/176915/Temple-Tower--Tomb-2e?filters=45471_0_0_0_0_0_0_0,4.7,2nd Edition,"['Laura Craig', 'Steve Winter']","['Jennell Jaquays', 'Ken Frank', 'David C. Sutherland III']",36,4.99,3,No Setting
Legend of the Silver Skeleton (3.5),Electrum seller,3/15/2016,https://www.dmsguild.com/product/177395/Legend-of-the-Silver-Skeleton-35?filters=45471_0_0_0_0_0_0_0,5,3rd Edition (d20 System),"['Bart Carroll', 'Mark A. Jindra', 'Robert Wiese']",['Mike Schley'],22,,2,No Setting
Cave of the Spiders (3.5),Electrum seller,4/26/2016,https://www.dmsguild.com/product/181421/Cave-of-the-Spiders-35?filters=45471_0_0_0_0_0_0_0,4.5,3rd Edition (d20 System),['Skip Williams'],"['Cynthia Fliege', 'Sean Glenn', 'Dennis Kauth', 'Robert Lazzaretti']",8,,2,No Setting
Revenge of the Giants (4e),Silver seller,2/21/2017,https://www.dmsguild.com/product/187870/Revenge-of-the-Giants-4e?filters=45471_0_0_0_0_0_0_0,5,4th Edition,"['Mike Mearls', 'David Noonan', 'Bill Slavicsek']","['Leon Cortez', 'Julie Dillon', 'Jesper Ejsing', 'Bob Jordan', 'Todd Lockwood']",160,14.99,3,Greyhawk
DLR1 Otherlands (2e),Electrum seller,12/27/2016,https://www.dmsguild.com/product/188636/DLR1-Otherlands-2e?filters=45471_0_0_0_0_0_0_0,4.5,2nd Edition,"['Scott Bennie', 'Scott Haring', 'John Terra']","['Fred Fields', 'Dave Sutherland', 'Linda Goehre']",96,4.99,2,Dragonlance
War of Dragons (3.5),Silver seller,8/9/2016,https://www.dmsguild.com/product/189669/War-of-Dragons-35?filters=45471_0_0_0_0_0_0_0,5,3rd Edition (d20 System),['Robert Wiese'],"['Cynthia Fliege', 'Todd Gamble', 'Sean Glenn', 'Robert Lazzaretti']",17,,3,No Setting
FMA2: Endless Armies (2e),Electrum seller,11/22/2016,https://www.dmsguild.com/product/196796/FMA2-Endless-Armies-2e?filters=45471_0_0_0_0_0_0_0,4,2nd Edition,['Jeff Grubb'],"['Fred Fields', 'Dave LaForce', 'Valerie Valusek']",32,4.99,5,Forgotten Realms
The History of Dragonlance (2e),Electrum seller,11/8/2016,https://www.dmsguild.com/product/197643/The-History-of-Dragonlance-2e?filters=45471_0_0_0_0_0_0_0,5,2nd Edition,"['Marlys Heeszel', 'Tracy Hickman', 'Margaret Weis']",['Larry Elmore'],252,14.99,3,Dragonlance
Caravans (2e),Electrum seller,12/13/2016,https://www.dmsguild.com/product/200442/Caravans-2e?filters=45471_0_0_0_0_0_0_0,5,2nd Edition,['Rick Swan'],"['Dee Barnett', 'Fred Fields', 'David C. Sutherland III', 'Karl Waller']",104,7.99,3,Al-Qadim
Blood Spawn (Birthright 2e),Silver seller,5/31/2021,https://www.dmsguild.com/product/284370/Blood-Spawn-Birthright-2e?filters=45471_0_0_0_0_0_0_0,5,2nd Edition,['Carrie A. Bebris'],"['Tony Szczudlo', 'Dawn Murin']",84,3.99,1,Birthright
Power of Faerûn (3.5),Electrum seller,10/29/2013,https://www.dmsguild.com/product/29539/Power-of-Faerun-35?filters=45471_0_0_0_0_0_0_0,4.7,3rd Edition (d20 System),"['Eric L. Boyd', 'Ed Greenwood']","['Dee Barnett', 'Daarken', 'Eric Deschamps. et al.']",162,14.99,3,Forgotten Realms
DD2 The Sinister Spire (3.5),Electrum seller,8/27/2013,https://www.dmsguild.com/product/50001/DD2-The-Sinister-Spire-35?filters=45471_0_0_0_0_0_0_0,3.7,3rd Edition (d20 System),"['Bruce R. Cordell', 'Ari Marmell', 'Chris Sims']","['Wayne England', 'Alyssa Fiedor', 'Nick Isaac', 'Karin Jaques', 'Karin Powell', 'Steve Prescott', 'Mike Schley']",66,9.99,3,No Setting
HR3 Celts Campaign Sourcebook (2e),Gold seller,1/22/2013,https://www.dmsguild.com/product/110199/HR3-Celts-Campaign-Sourcebook-2e?filters=45471_0_0_0_0_0_0_0,4.5,2nd Edition,['Graeme Davis'],['Roger Raupp'],96,9.99,14,Historical Reference
HS2 Orcs of Stonefang Pass (4e),Electrum seller,6/17/2014,https://www.dmsguild.com/product/131239/HS2-Orcs-of-Stonefang-Pass-4e?filters=45471_0_0_0_0_0_0_0,5,4th Edition,"['Logan Bonner', 'Andy Collins', 'Christopher Perkins', 'Matthew Sernett', 'Bill Slavicsek', 'James Wyatt']","['Leon Cortez', 'Wayne England', 'Jason Engle', 'Warren Mahy', 'Jon Schindehette', 'Keven Smith', 'Emi Tanji']",32,4.99,2,No Setting
E1 Death's Reach (4e),Electrum seller,6/24/2014,https://www.dmsguild.com/product/131515/E1-Deaths-Reach-4e?filters=45471_0_0_0_0_0_0_0,4.4,4th Edition,"['Bruce R. Cordell', 'Chris Sims']","['Dave Allsop', 'Steve Argyle', 'Jason Engle', 'Soe Hemmi', 'Warren Mahy', 'Breanne Miller', 'Lee Moyer', 'Emi Tanji', 'Matias Tapia', 'Eric Williams', 'Ben Wootten']",96,12.99,5,No Setting
E2 Kingdom of the Ghouls (4e),Electrum seller,12/23/2014,https://www.dmsguild.com/product/141904/E2-Kingdom-of-the-Ghouls-4e?filters=45471_0_0_0_0_0_0_0,4.7,4th Edition,"['Bruce R. Cordell', 'Chris Tulach']","['Leon Cortez', 'Vincent Dutrait', 'Wayne England', 'Jason Engle', 'Howard Lyon', 'Raven Mimura', 'Matias Tapia']",96,9.99,3,No Setting
Adventurer's Vault 2 (4e),Electrum seller,3/3/2015,https://www.dmsguild.com/product/144972/Adventurers-Vault-2-4e?filters=45471_0_0_0_0_0_0_0,5,4th Edition,"['Eytan Bernstein', 'Logan Bonner', 'Robert Donoghue', 'Rob Heinsoo']","['Kalman Andrasofszky', 'Jeffrey Carlisle', 'Leon Cortez', 'Ed Cox']",160,14.99,1,No Setting
Dungeon #176 (4e),Silver seller,3/17/2015,https://www.dmsguild.com/product/146120/Dungeon-176-4e?filters=45471_0_0_0_0_0_0_0,3,4th Edition,"['Charles Choi', 'James Desborough', 'Ed Greenwood', 'Ari Marmell']","['Rob Alexander', 'Dave Allsop', 'Jared Blando']",87,4.99,1,No Setting
Dungeon #185 (4e),Silver seller,4/21/2015,https://www.dmsguild.com/product/148002/Dungeon-185-4e?filters=45471_0_0_0_0_0_0_0,3,4th Edition,"['Keith Baker', 'Ed Greenwood', 'Ari Marmell', 'Stephen Radney-MacFarland']","['Christopher Burdett', 'Jason Engle', 'Tyler Jacobson', ""William O'Connor""]",76,4.99,1,No Setting
FRQ3 Doom of Daggerdale (2e),Electrum seller,10/1/2013,https://www.dmsguild.com/product/16840/FRQ3-Doom-of-Daggerdale-2e?filters=45471_0_0_0_0_0_0_0,3.8,2nd Edition,['Wolfgang Baur'],"['Tony DiTerlizzi', 'Eric Hotz', 'Jef Easley']",32,4.99,4,Forgotten Realms
Prayers from the Faithful (2e),Electrum seller,12/13/2016,https://www.dmsguild.com/product/16857/Prayers-from-the-Faithful-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,['Ed Greenwood'],"['Glen Michael Angus', 'Earl Geier', 'Paula M. Holz', 'Jack Keefer']",128,9.99,9,Forgotten Realms
CGR3 The Complete Sha'ir's Handbook (2e),Electrum seller,10/14/2014,https://www.dmsguild.com/product/16873/CGR3-The-Complete-Shairs-Handbook-2e?filters=45471_0_0_0_0_0_0_0,4.8,2nd Edition,['Sam Witt'],"['Peggy Cooper', 'Sarah Feggestad', 'Robin Raab', 'Karl Waller']",132,9.99,5,No Setting
PHBR15 Complete Ninja's Handbook (2e),Gold seller,6/25/2013,https://www.dmsguild.com/product/16904/PHBR15-Complete-Ninjas-Handbook-2e?filters=45471_0_0_0_0_0_0_0,4.7,2nd Edition,['Aaron Allston'],"['Clyde Caldwell', 'Les Dorscheid', 'Fred Fields', 'James Holloway']",128,9.99,9,No Setting
Birthright: Cities of the Sun (2e),Gold seller,1/14/2014,https://www.dmsguild.com/product/16941/Birthright-Cities-of-the-Sun-2e?filters=45471_0_0_0_0_0_0_0,4.8,2nd Edition,"['Richard Baker', 'Sue Weinlein Cook']","['Dee Barnett', 'Doug Chaffee', 'Debbie Day', 'John Dollar', 'Les Dorscheid', 'Bob Galica', 'Dave LaForce', 'David G. Martin', 'Shan Ren', 'Tony Szczudlo']",96,4.99,12,Birthright
Dwarven Kingdoms of Krynn (2e),Silver seller,12/6/2016,https://www.dmsguild.com/product/16962/Dwarven-Kingdoms-of-Krynn-2e?filters=45471_0_0_0_0_0_0_0,3.8,2nd Edition,['Douglas Niles'],"['Larry Elmore', 'Dan Frazier']",192,9.99,4,Dragonlance
D&D Character Sheets,Copper seller,11/16/2021,https://www.dmsguild.com/product/16984/DD-Character-Sheets?filters=45471_0_0_0_0_0_0_0,,Basic/Expert,[],[],51,4.95,,No Setting
DQ1: The Shattered Statue,Silver seller,3/11/2022,https://www.dmsguild.com/product/17090/DQ1-The-Shattered-Statue?filters=45471_0_0_0_0_0_0_0,4,1st Edition,[],[],,4.95,2,No Setting
IM3 The Best of Intentions (Basic),Electrum seller,8/30/2016,https://www.dmsguild.com/product/17136/IM3-The-Best-of-Intentions-Basic?filters=45471_0_0_0_0_0_0_0,3.5,Basic/Expert,['Ken Rolston'],"['Jeff Easley', 'Jim Holloway']",48,4.99,2,Known World
HWA1 Nightwail (Basic),Electrum seller,10/4/2016,https://www.dmsguild.com/product/17146/HWA1-Nightwail-Basic?filters=45471_0_0_0_0_0_0_0,4.8,Basic/Expert,['Allen Varney'],"['Fred Fields', 'Tom Baxa']",64,4.99,5,Hollow World
HWA2 Nightrage (Basic),Electrum seller,10/4/2016,https://www.dmsguild.com/product/17147/HWA2-Nightrage-Basic?filters=45471_0_0_0_0_0_0_0,4.8,Basic/Expert,['Allen Varney'],"['Fred Fields', 'Timothy Bradstreet']",64,4.99,4,Hollow World
DSQ1 Road to Urik (2e),Electrum seller,3/4/2014,https://www.dmsguild.com/product/17181/DSQ1-Road-to-Urik-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,['David Cook'],"['Brom', 'Tom Baxa']",122,9.99,7,Dark Sun
DSE1 Dragon's Crown (2e),Electrum seller,9/9/2014,https://www.dmsguild.com/product/17188/DSE1-Dragons-Crown-2e?filters=45471_0_0_0_0_0_0_0,5,2nd Edition,"['Richard Baker', 'Kirk Botula', 'Alex Bund', 'Geoff Pass', 'Lisa Smedman']","['Brom', 'Thomas Baxa']",346,9.99,4,Dark Sun
Dry Spell (3.5),Silver seller,1/26/2016,https://www.dmsguild.com/product/171885/Dry-Spell-35?filters=45471_0_0_0_0_0_0_0,4,3rd Edition (d20 System),['Darrin Drader'],"['Cynthia Fliege', 'Todd Gamble', 'Sean Glenn']",7,,1,No Setting
Frozen Whispers (3.5),Silver seller,1/26/2016,https://www.dmsguild.com/product/171886/Frozen-Whispers-35?filters=45471_0_0_0_0_0_0_0,2,3rd Edition (d20 System),['James Jacobs'],"['Cynthia Fliege', 'Todd Gamble', 'Sean Glenn']",9,,1,No Setting
The Ivory Triangle (2e),Gold seller,7/8/2014,https://www.dmsguild.com/product/17190/The-Ivory-Triangle-2e?filters=45471_0_0_0_0_0_0_0,4.4,2nd Edition,"['Curtis Scott', 'Kirk Botula']","['Thomas Baxa', 'Brom']",213,9.99,9,Dark Sun
HHQ3 Thief's Challenge (2e),Gold seller,4/30/2013,https://www.dmsguild.com/product/17309/HHQ3-Thiefs-Challenge-2e?filters=45471_0_0_0_0_0_0_0,4.5,2nd Edition,['Troy Christensen'],"['Jeff Easley', 'Gary Williams']",32,4.99,12,No Setting
The Silver Key (2e),Electrum seller,4/18/2017,https://www.dmsguild.com/product/17328/The-Silver-Key-2e?filters=45471_0_0_0_0_0_0_0,4,2nd Edition,"['Ted James', 'Thomas Zuvich']","['Stephen A. Daniele', 'Don Danowski', 'Paul Hanchette', 'Jennell Allyn Jaquays', 'Arnie Swekel', 'Steve Winter']",36,4.99,1,No Setting
Eye of Pain (2e),Electrum seller,9/10/2013,https://www.dmsguild.com/product/17329/Eye-of-Pain-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,['Thomas M. Reid'],"['Dana Knutson', 'Arnie Swekel']",32,4.99,8,No Setting
DLS1 New Beginnings (2e),Electrum seller,4/18/2017,https://www.dmsguild.com/product/17372/DLS1-New-Beginnings-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,['Mark Acres'],"['Jeff Easley', 'Valerie Valusek']",32,4.99,3,Dragonlance
DLR2 Taladas: The Minotaurs (2e),Electrum seller,3/28/2017,https://www.dmsguild.com/product/17376/DLR2-Taladas-The-Minotaurs-2e?filters=45471_0_0_0_0_0_0_0,3.7,2nd Edition,['Colin McComb'],"['Brom', 'Terry Dykstra']",64,4.99,3,Dragonlance
WGA3 Flames of the Falcon (2e),Electrum seller,3/14/2017,https://www.dmsguild.com/product/17422/WGA3-Flames-of-the-Falcon-2e?filters=45471_0_0_0_0_0_0_0,4.5,2nd Edition,"['Anne Brown', 'Richard W. Brown']",['Ken Frank'],64,4.99,4,Greyhawk
WGQ1 Patriots of Ulek (2e),Electrum seller,7/11/2017,https://www.dmsguild.com/product/17429/WGQ1-Patriots-of-Ulek-2e?filters=45471_0_0_0_0_0_0_0,3.7,2nd Edition,['Anthony Pryor'],"['John Lakey', 'Laura Lakey', 'Ken Frank']",32,4.99,3,Greyhawk
